number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
969,54aa36b7-9e14-46f9-8574-84d49d6e48b6,community_02,Emmanuel,David,male,2007-11-07,52663648915,08055128044,https://www.commcarehq.org/photos/farmer_969.jpg,5,mixed_farming,1,owned,1,borehole,---,rice groundnuts maize,2.7,0.9,1.0,---,---,---,10.3278359 7.3751413 0.0 20.0,yes,3cf45507-161f-4d10-9206-4bea57812989,2026-05-09 00:06:00,2026-05-09,tester,2026-05-09 00:06:10,https://www.commcarehq.org/form/54aa36b7-9e14-46f9-8574-84d49d6e48b6,tester
970,57193296-9707-4099-ac38-9b74faf35aff,community_02,Joy,Yusuf,male,2000-10-30,92080107327,08081749338,https://www.commcarehq.org/photos/farmer_970.jpg,3,mixed_farming,7,owned,2,rain-fed,---,maize rice groundnuts,1.6,5.1,1.7,---,---,---,10.3188684 7.5243501 0.0 20.0,yes,281b6a49-e162-4485-809b-29a377c8d72c,2026-05-17 00:03:00,2026-05-17,tester,2026-05-17 00:03:15,https://www.commcarehq.org/form/57193296-9707-4099-ac38-9b74faf35aff,tester
971,e1f059de-334e-46c9-a959-40ad43f492a0,community_01,David,Ojo,female,1985-07-14,59480710487,08097117422,https://www.commcarehq.org/photos/farmer_971.jpg,2,mixed_farming,16,leased,3,borehole,---,groundnuts rice maize,3.0,5.7,1.3,goats rabbits,24,33,10.3280153 7.5812284 0.0 20.0,yes,43d15afc-4383-480f-b82d-f6cd3aee3439,2026-06-10 00:04:00,2026-06-10,tester,2026-06-10 00:04:16,https://www.commcarehq.org/form/e1f059de-334e-46c9-a959-40ad43f492a0,tester
972,62067a53-b1e7-4b9a-8c68-b9ef354a6ea4,community_03,Yusuf,Garba,female,1967-04-30,61048851290,08017433834,https://www.commcarehq.org/photos/farmer_972.jpg,7,crop_farming,35,owned,3,rain-fed,---,rice groundnuts,1.7,---,1.8,---,---,---,10.3558735 7.2642819 0.0 20.0,yes,d8473ca3-5318-472c-986d-d4504db33a5f,2026-05-11 00:07:00,2026-05-11,tester,2026-05-11 00:07:17,https://www.commcarehq.org/form/62067a53-b1e7-4b9a-8c68-b9ef354a6ea4,tester
973,14f2c617-5095-49a9-8444-391058e6b927,community_04,Samuel,Balogun,male,1994-03-21,35875397505,08063947764,https://www.commcarehq.org/photos/farmer_973.jpg,3,livestock_farming,13,family_land,1,dam_reservoir,---,rice,---,---,3.9,---,---,---,10.2557992 7.5014671 0.0 20.0,no,1cd411f0-1084-4093-8b4e-59da8dcc8d92,2026-04-11 00:03:00,2026-04-11,tester,2026-04-11 00:03:16,https://www.commcarehq.org/form/14f2c617-5095-49a9-8444-391058e6b927,tester
974,b3a30e47-ac13-43e6-beea-6fdea3528d38,community_02,Blessing,Mohammed,female,2000-01-05,45940531100,08005155922,https://www.commcarehq.org/photos/farmer_974.jpg,1,crop_farming,4,leased,1,rain-fed,---,maize,---,4.5,---,rabbits,---,30,10.4318288 7.5020036 0.0 20.0,yes,75954c94-89b9-4ff7-a490-02dd8bd39ff2,2026-04-03 00:05:00,2026-04-03,tester,2026-04-03 00:05:08,https://www.commcarehq.org/form/b3a30e47-ac13-43e6-beea-6fdea3528d38,tester
975,fde7f63e-13df-49c8-a75a-1193a23be4db,community_03,Paul,Yakubu,female,1994-05-23,60653797125,08004845392,https://www.commcarehq.org/photos/farmer_975.jpg,6,mixed_farming,14,leased,1,rain-fed,---,rice maize,---,1.6,2.6,---,---,---,10.3867323 7.5500486 0.0 20.0,yes,fdcbc655-86b7-42e7-b227-8d0518e704e9,2026-02-23 00:02:00,2026-02-23,tester,2026-02-23 00:02:17,https://www.commcarehq.org/form/fde7f63e-13df-49c8-a75a-1193a23be4db,tester
976,be5ba5ca-221d-4c97-88f9-4b1fabdacb75,community_02,Amina,Tanko,male,1994-11-11,31011670258,08050974658,https://www.commcarehq.org/photos/farmer_976.jpg,8,mixed_farming,7,family_land,1,borehole,---,rice,---,---,0.6,rabbits,---,8,10.3552757 7.2939474 0.0 20.0,yes,41bd6e88-91c2-494b-884a-9d89263333bc,2026-02-15 00:08:00,2026-02-15,tester,2026-02-15 00:08:09,https://www.commcarehq.org/form/be5ba5ca-221d-4c97-88f9-4b1fabdacb75,tester
977,eeb54fb0-aecb-42b0-9a17-e904d388c82a,community_04,Daniel,Haruna,male,2007-10-06,93553068884,08098315086,https://www.commcarehq.org/photos/farmer_977.jpg,7,crop_farming,1,family_land,3,rain-fed,---,groundnuts maize,1.5,0.6,---,goats,10,---,10.3342002 7.4044449 0.0 20.0,yes,d53c4003-6e3d-40a2-86d8-de2e349de235,2026-01-28 00:08:00,2026-01-28,tester,2026-01-28 00:08:17,https://www.commcarehq.org/form/eeb54fb0-aecb-42b0-9a17-e904d388c82a,tester
978,0915eb2c-de8b-48d0-aef2-5c476917316a,community_07,Sarah,Michael,male,2007-12-05,85125877767,08053498103,https://www.commcarehq.org/photos/farmer_978.jpg,4,livestock_farming,1,owned,3,river_stream,---,groundnuts rice,2.1,---,0.6,rabbits,---,35,10.349945 7.2675723 0.0 20.0,yes,3ac3d4d1-7282-4ed8-855b-ac3b91d3d644,2026-01-07 00:04:00,2026-01-07,tester,2026-01-07 00:04:05,https://www.commcarehq.org/form/0915eb2c-de8b-48d0-aef2-5c476917316a,tester
979,3fd71c3b-d978-4c07-a295-4d2d68227a99,community_06,David,Ali,male,1983-03-21,,08074047370,https://www.commcarehq.org/photos/farmer_979.jpg,7,mixed_farming,10,family_land,4,river_stream,---,rice,---,---,3.9,rabbits,---,13,10.2190235 7.4346039 0.0 20.0,yes,4e384200-94cd-4c35-9a31-5b2f6a348bb7,2026-04-01 00:03:00,2026-04-01,tester,2026-04-01 00:03:08,https://www.commcarehq.org/form/3fd71c3b-d978-4c07-a295-4d2d68227a99,tester
980,77da2f35-ab90-4445-906e-8b63ddae5ceb,community_06,Deborah,David,male,2005-12-05,53663687873,08098742729,https://www.commcarehq.org/photos/farmer_980.jpg,3,crop_farming,1,family_land,3,rain-fed,---,groundnuts maize rice,2.0,5.4,3.3,goats,9,---,10.3126858 7.2189092 0.0 20.0,yes,d1715f3f-e3e0-4505-b65b-23adb3922b89,2026-06-23 00:08:00,2026-06-23,tester,2026-06-23 00:08:12,https://www.commcarehq.org/form/77da2f35-ab90-4445-906e-8b63ddae5ceb,tester
981,a40389eb-9723-494c-9427-d6f48877b4d2,community_03,Joseph,Samuel,male,1977-02-27,86155535155,08077020420,https://www.commcarehq.org/photos/farmer_981.jpg,7,crop_farming,21,owned,2,rain-fed,---,maize,---,6.1,---,---,---,---,10.2423231 7.4338205 0.0 20.0,yes,a02aece5-6e18-4287-8dbe-a3a317d93db0,2026-01-31 00:06:00,2026-01-31,tester,2026-01-31 00:06:09,https://www.commcarehq.org/form/a40389eb-9723-494c-9427-d6f48877b4d2,tester
982,a8fb1191-2df1-4f1e-9fbe-135a56f57aa9,community_07,Samuel,Ibrahim,male,2007-11-01,75528984300,08052101980,https://www.commcarehq.org/photos/farmer_982.jpg,4,mixed_farming,1,leased,3,borehole,---,groundnuts maize,1.2,2.2,---,goats,14,---,10.3769933 7.2876488 0.0 20.0,yes,04cfbdfb-7fac-42b7-bcd9-c6bc19d116d7,2026-01-15 00:08:00,2026-01-15,tester,2026-01-15 00:08:14,https://www.commcarehq.org/form/a8fb1191-2df1-4f1e-9fbe-135a56f57aa9,tester
983,9b029589-19fe-4fb7-9599-ccd27a20abc5,community_06,Paul,Ibrahim,male,2000-05-14,66663334337,08052638765,https://www.commcarehq.org/photos/farmer_983.jpg,1,mixed_farming,2,owned,1,borehole,---,maize rice,---,2.7,2.9,goats,19,---,10.4235678 7.2205279 0.0 20.0,yes,313843fb-3a0d-4acf-96ce-1e7835236f19,2026-01-26 00:05:00,2026-01-26,tester,2026-01-26 00:05:11,https://www.commcarehq.org/form/9b029589-19fe-4fb7-9599-ccd27a20abc5,tester
984,95c97739-b042-4276-b9f7-003892a0a88b,community_03,Esther,Bello,male,1997-09-28,41517771538,08048189260,https://www.commcarehq.org/photos/farmer_984.jpg,7,mixed_farming,3,family_land,6,rain-fed,---,groundnuts rice,2.0,---,2.5,---,---,---,10.4819264 7.2120781 0.0 20.0,yes,2d497b08-e1c0-4375-8dcc-3a54ab01488c,2026-06-08 00:08:00,2026-06-08,tester,2026-06-08 00:08:20,https://www.commcarehq.org/form/95c97739-b042-4276-b9f7-003892a0a88b,tester
985,6483a9cf-ef03-4592-a285-cc606095e98f,community_06,Musa,Ali,female,1989-03-29,,08068079094,https://www.commcarehq.org/photos/farmer_985.jpg,3,mixed_farming,11,owned,2,rain-fed,---,rice,---,---,1.2,rabbits,---,32,10.2822376 7.5588068 0.0 20.0,yes,168046f8-e791-44ff-a65e-430a71353dca,2026-05-29 00:02:00,2026-05-29,tester,2026-05-29 00:02:06,https://www.commcarehq.org/form/6483a9cf-ef03-4592-a285-cc606095e98f,tester
986,cbf7b4d6-e883-47d2-a5ec-69b8472dbafd,community_04,Suleiman,Yusuf,male,1997-10-27,,08036224711,https://www.commcarehq.org/photos/farmer_986.jpg,8,crop_farming,8,family_land,3,dam_reservoir,---,rice groundnuts maize,1.3,3.3,1.3,goats rabbits,4,18,10.4152115 7.3327255 0.0 20.0,yes,10ca4448-fbde-4da0-a76b-69ba190c5197,2026-04-18 00:05:00,2026-04-18,tester,2026-04-18 00:05:08,https://www.commcarehq.org/form/cbf7b4d6-e883-47d2-a5ec-69b8472dbafd,tester
987,33144862-020d-4e15-9579-a9ef47a84128,community_07,Joseph,Johnson,female,1978-06-09,90617390004,08081456536,https://www.commcarehq.org/photos/farmer_987.jpg,5,crop_farming,29,owned,3,rain-fed,---,maize rice groundnuts,1.0,4.8,0.7,---,---,---,10.5596805 7.2812807 0.0 20.0,yes,9468d49f-6aba-4f49-a959-5bd5b8ec2d53,2026-04-05 00:06:00,2026-04-05,tester,2026-04-05 00:06:17,https://www.commcarehq.org/form/33144862-020d-4e15-9579-a9ef47a84128,tester
988,8c292d86-d628-4a14-88a1-79f6f5e32567,community_07,Amina,Ibrahim,female,1987-03-03,26524435176,08023072730,https://www.commcarehq.org/photos/farmer_988.jpg,4,crop_farming,14,owned,1,other,Community Well,rice,---,---,1.9,rabbits,---,37,10.401321 7.5593502 0.0 20.0,yes,8c3f7319-57d9-4ef1-8eab-05c29eae7fc7,2026-03-20 00:03:00,2026-03-20,tester,2026-03-20 00:03:19,https://www.commcarehq.org/form/8c292d86-d628-4a14-88a1-79f6f5e32567,tester
989,dfe7e225-c978-4609-9ea9-2d2dc75cc735,community_07,Suleiman,Mohammed,male,1978-09-22,,08058376568,https://www.commcarehq.org/photos/farmer_989.jpg,6,livestock_farming,15,family_land,2,river_stream,---,rice groundnuts maize,2.8,6.0,3.4,goats,20,---,10.2571501 7.4590238 0.0 20.0,yes,49f234d0-e657-4026-8457-71f4ed297915,2026-04-21 00:07:00,2026-04-21,tester,2026-04-21 00:07:20,https://www.commcarehq.org/form/dfe7e225-c978-4609-9ea9-2d2dc75cc735,tester
990,f9669093-9b60-4f83-b8ad-a782c1d86c35,community_03,Mercy,Johnson,male,1994-11-08,44445726179,8009390220,https://www.commcarehq.org/photos/farmer_990.jpg,8,crop_farming,8,family_land,1,other,Community Well,rice maize groundnuts,1.6,1.8,3.9,goats rabbits,11,31,10.2629137 7.48828 0.0 20.0,yes,95c86264-80ad-4331-a02c-bbe818a75a38,2026-06-26 00:04:00,2026-06-26,tester,2026-06-26 00:04:11,https://www.commcarehq.org/form/f9669093-9b60-4f83-b8ad-a782c1d86c35,tester
991,30db977e-dc9f-4a4d-b61b-20c20fdf7e50,community_04,Binta,James,male,1968-12-24,35188304475,08084132069,https://www.commcarehq.org/photos/farmer_991.jpg,2,crop_farming,31,owned,5,rain-fed,---,rice groundnuts,3.0,---,0.7,goats rabbits,21,8,10.4511575 2.775718 0.0 20.0,yes,c9d5af2b-1880-4419-a113-79cc2d845dd5,2026-06-19 00:08:00,2026-06-19,tester,2026-06-19 00:08:10,https://www.commcarehq.org/form/30db977e-dc9f-4a4d-b61b-20c20fdf7e50,tester
992,d9f87aac-3937-46b7-a989-b6f7cebf0e52,community_03,Fatima,Garba,male,1979-03-20,27759973513,08076873492,https://www.commcarehq.org/photos/farmer_992.jpg,3,crop_farming,6,family_land,5,other,Community Well,maize,---,1.8,---,goats,18,---,10.5653951 7.3865447 0.0 20.0,yes,02cb98bf-4872-4638-9a98-9b2dfef801af,2026-04-04 00:06:00,2026-04-04,tester,2026-04-04 00:06:07,https://www.commcarehq.org/form/d9f87aac-3937-46b7-a989-b6f7cebf0e52,tester
993,e7b57e37-9a7b-468b-a927-18e6726f56a1,community_02,Esther,Musa,female,1994-05-11,85821282096,08033811149,https://www.commcarehq.org/photos/farmer_993.jpg,5,crop_farming,3,family_land,5,rain-fed,---,maize groundnuts,0.8,1.6,---,---,---,---,10.5349484 7.5869263 0.0 20.0,yes,098bb794-e619-4400-b128-eb215047fd21,2026-04-22 00:07:00,2026-04-22,tester,2026-04-22 00:07:10,https://www.commcarehq.org/form/e7b57e37-9a7b-468b-a927-18e6726f56a1,tester
994,b6563554-b69f-4294-bf43-b13a5aa258b0,community_07,Ibrahim,Sani,male,2002-03-03,14402150978,08031600898,https://www.commcarehq.org/photos/farmer_994.jpg,6,livestock_farming,2,owned,3,rain-fed,---,groundnuts,1.6,---,---,goats,10,---,10.3336923 7.4585463 0.0 20.0,yes,48aee8b5-d5dd-47b1-baad-50c16a78b3b5,2026-06-09 00:05:00,2026-06-09,tester,2026-06-09 00:05:18,https://www.commcarehq.org/form/b6563554-b69f-4294-bf43-b13a5aa258b0,tester
995,ef73ec1c-0c05-410b-8161-f3805daf519c,community_05,Mary,Daniel,female,1994-12-18,20207878890,08039843118,https://www.commcarehq.org/photos/farmer_995.jpg,5,crop_farming,11,owned,6,borehole,---,rice,---,---,3.0,goats,19,---,10.2174241 7.5360284 0.0 20.0,yes,e08eb372-215d-44b4-85b1-6ad41098b33a,2026-06-18 00:04:00,2026-06-18,tester,2026-06-18 00:04:12,https://www.commcarehq.org/form/ef73ec1c-0c05-410b-8161-f3805daf519c,tester
996,01bc699c-df5a-4e92-bfd9-6fa553b819a9,community_03,Paul,Ahmed,male,1975-05-06,,08054927505,https://www.commcarehq.org/photos/farmer_996.jpg,9,mixed_farming,18,owned,1,river_stream,---,groundnuts rice,2.2,---,3.6,goats,24,---,10.5828785 7.4072853 0.0 20.0,yes,c1ffbfa5-2f9f-42bb-b229-b062079fa96f,2026-04-21 00:08:00,2026-04-21,tester,2026-04-21 00:08:06,https://www.commcarehq.org/form/01bc699c-df5a-4e92-bfd9-6fa553b819a9,tester
997,5876bf49-73db-42a9-846a-f0fbadf03a2c,community_05,Mary,Lawal,male,2001-07-13,67137928593,08001619244,https://www.commcarehq.org/photos/farmer_997.jpg,6,crop_farming,6,family_land,3,rain-fed,---,maize,---,5.2,---,goats,10,---,10.5294338 7.5133685 0.0 20.0,yes,bd85d614-9f9c-4d7b-a9c8-295f481db1b2,2026-06-26 00:07:00,2026-06-26,tester,2026-06-26 00:07:15,https://www.commcarehq.org/form/5876bf49-73db-42a9-846a-f0fbadf03a2c,tester
998,717545b2-19fe-4c21-be7e-4444f87f4a20,community_04,Deborah,Isa,male,1974-07-14,47982237621,08073937873,https://www.commcarehq.org/photos/farmer_998.jpg,6,mixed_farming,14,owned,3,river_stream,---,groundnuts maize,1.2,1.1,---,goats,3,---,10.2576672 7.489644 0.0 20.0,yes,7f6cada7-45eb-493a-aa85-0210f397a95f,2026-03-24 00:03:00,2026-03-24,tester,2026-03-24 00:03:09,https://www.commcarehq.org/form/717545b2-19fe-4c21-be7e-4444f87f4a20,tester
999,0773f135-c9cd-4b20-825b-a7cde5369308,community_06,Deborah,Garba,male,1957-10-09,,08030102838,https://www.commcarehq.org/photos/farmer_999.jpg,5,crop_farming,33,family_land,3,rain-fed,---,groundnuts maize rice,1.8,2.7,2.7,---,---,---,10.4701316 7.3895304 0.0 20.0,yes,4a5a8232-bbef-4ed7-a85c-d89d6244fb34,2026-05-25 00:06:00,2026-05-25,tester,2026-05-25 00:06:08,https://www.commcarehq.org/form/0773f135-c9cd-4b20-825b-a7cde5369308,tester
1000,13637299-e41e-4be5-abff-ad99953d1f17,community_04,Amina,Usman,female,1987-04-02,68402545267,08089412501,https://www.commcarehq.org/photos/farmer_1000.jpg,5,mixed_farming,20,family_land,3,rain-fed,---,rice maize,---,5.5,3.4,rabbits,---,10,10.5576068 7.2070992 0.0 20.0,yes,5c232f00-b728-488f-b892-250298a1e0e8,2026-05-08 00:02:00,2026-05-08,tester,2026-05-08 00:02:05,https://www.commcarehq.org/form/13637299-e41e-4be5-abff-ad99953d1f17,tester
522,4fe7c07d-4635-4fe6-8129-d09bcaaf5100,community_06,Ahmed,Ogunleye,male,2006-10-03,81569493004,08022637556,https://www.commcarehq.org/photos/farmer_522.jpg,8,crop_farming,1,owned,2,irrigation_scheme,---,rice maize,---,5.0,0.9,rabbits,---,39,10.2205369 7.2573837 0.0 20.0,yes,a1a91611-ebff-4c55-851e-f47257ed2c0f,2026-05-30 00:05:00,2026-05-30,tester,2026-05-30 00:05:07,https://www.commcarehq.org/form/4fe7c07d-4635-4fe6-8129-d09bcaaf5100,tester
738,edc2fdba-e943-4e9d-89ae-a8b2c6b2bbc7,community_02,Grace,Ogunleye,female,2005-05-04,93720549018,08017049825,https://www.commcarehq.org/photos/farmer_738.jpg,7,mixed_farming,2,owned,2,rain-fed,---,rice groundnuts maize,0.9,3.3,2.9,goats,8,---,10.5192574 7.4043765 0.0 20.0,yes,adc1c624-ef49-437f-9620-5a5a4aeaf00c,2026-03-05 00:02:00,2026-03-05,tester,2026-03-05 00:02:20,https://www.commcarehq.org/form/edc2fdba-e943-4e9d-89ae-a8b2c6b2bbc7,tester
741,8a71f4bf-76e8-4d0c-8a0f-34d3d85b4933,community_06,Rebecca,Yakubu,female,2003-12-10,24734242989,8071868687,https://www.commcarehq.org/photos/farmer_741.jpg,9,crop_farming,1,owned,5,rain-fed,---,maize rice groundnuts,2.0,3.3,0.8,goats,8,---,10.3689833 7.5651616 0.0 20.0,yes,05fa431f-502e-4799-bb49-5a1bf699265b,2026-06-01 00:02:00,2026-06-01,tester,2026-06-01 00:02:08,https://www.commcarehq.org/form/8a71f4bf-76e8-4d0c-8a0f-34d3d85b4933,tester
661,443643c4-fccd-4111-87a0-1d503511c66e,community_03,Samuel,Musa,female,1983-09-14,23415292532,08071605802,https://www.commcarehq.org/photos/farmer_661.jpg,11,crop_farming,6,owned,1,rain-fed,---,rice,---,---,2.5,goats rabbits,3,33,10.4555755 7.2079252 0.0 20.0,yes,714b4f7d-7e5e-44a2-a9cb-9aa5af678bcf,2026-03-08 00:08:00,2026-03-08,tester,2026-03-08 00:08:10,https://www.commcarehq.org/form/443643c4-fccd-4111-87a0-1d503511c66e,tester
412,fa426de9-3952-47b7-a13e-e02e166eb484,community_04,Peter,Garba,male,1985-09-14,70116369023,08018126122,https://www.commcarehq.org/photos/farmer_412.jpg,9,mixed_farming,10,owned,3,borehole,---,rice groundnuts,2.4,---,1.7,---,---,---,10.3741485 7.5162928 0.0 20.0,yes,fc71c28c-086c-402c-b3c2-d2049da5b690,2026-06-27 00:02:00,2026-06-27,tester,2026-06-27 00:02:08,https://www.commcarehq.org/form/fa426de9-3952-47b7-a13e-e02e166eb484,tester
679,68cc394d-d80a-4b71-97f6-dc5562f60a03,community_04,Hauwa,Usman,male,1964-06-01,39599355415,08056555391,https://www.commcarehq.org/photos/farmer_679.jpg,1,crop_farming,5,owned,2,borehole,---,groundnuts rice maize,1.1,6.4,1.2,---,---,---,10.2968308 7.3880826 0.0 20.0,yes,21249bb1-0f43-4e48-ad8d-4d95436a5fe1,2026-03-26 00:04:00,2026-03-26,tester,2026-03-26 00:04:06,https://www.commcarehq.org/form/68cc394d-d80a-4b71-97f6-dc5562f60a03,tester
627,34a31526-6d53-45cc-bdbd-39416dd41cdf,community_03,Musa,Okafor,female,1985-06-29,97237445223,08081915889,https://www.commcarehq.org/photos/farmer_627.jpg,6,mixed_farming,3,leased,5,rain-fed,---,maize,---,3.5,---,---,---,---,10.4214069 7.5552621 0.0 20.0,yes,a759ca34-a9fb-4e1b-9b15-f82545bc42d3,2026-02-23 00:04:00,2026-02-23,tester,2026-02-23 00:04:11,https://www.commcarehq.org/form/34a31526-6d53-45cc-bdbd-39416dd41cdf,tester
514,338644d8-14b4-4bc4-8b7f-6e3595f10c35,community_02,Suleiman,Okafor,male,1980-02-14,,08052371688,https://www.commcarehq.org/photos/farmer_514.jpg,5,livestock_farming,2,owned,1,rain-fed,---,maize groundnuts,0.5,3.8,---,goats,10,---,10.2417499 7.2885758 0.0 20.0,yes,acce9e7d-e8f5-47ec-ac2e-c5cd1349b292,2026-05-19 00:06:00,2026-05-19,tester,2026-05-19 00:06:11,https://www.commcarehq.org/form/338644d8-14b4-4bc4-8b7f-6e3595f10c35,tester
860,172b4f26-2489-4214-b518-e0eca547ab42,community_02,Esther,Ali,female,1991-12-26,,08027630384,https://www.commcarehq.org/photos/farmer_860.jpg,10,mixed_farming,1,family_land,3,rain-fed,---,maize rice groundnuts,2.2,5.3,0.7,---,---,---,10.4151098 7.5359129 0.0 20.0,yes,f67df380-f3e8-49ec-a138-96593a54340c,2026-02-07 00:03:00,2026-02-07,tester,2026-02-07 00:03:09,https://www.commcarehq.org/form/172b4f26-2489-4214-b518-e0eca547ab42,tester
137,984747a3-39d2-4866-943d-e582a7cf4aef,community_05,Esther,Eze,female,1990-06-18,,08095618174,https://www.commcarehq.org/photos/farmer_137.jpg,5,crop_farming,6,owned,1,rain-fed,---,groundnuts maize,1.7,3.5,---,---,---,---,10.3973867 7.2867495 0.0 20.0,yes,d6a4ded8-7cc9-4c32-9958-c2448011c282,2026-04-27 00:05:00,2026-04-27,tester,2026-04-27 00:05:19,https://www.commcarehq.org/form/984747a3-39d2-4866-943d-e582a7cf4aef,tester
812,7a979894-93d7-4aa2-ba3b-23ae63e359a9,community_06,Joseph,Johnson,male,1990-01-07,,08005119243,https://www.commcarehq.org/photos/farmer_812.jpg,3,crop_farming,5,owned,2,rain-fed,---,groundnuts,1.0,---,---,---,---,---,10.5808141 7.3022757 0.0 20.0,yes,44de3eee-647a-4b04-aa4c-9a32a0ac16ad,2026-04-06 00:05:00,2026-04-06,tester,2026-04-06 00:05:12,https://www.commcarehq.org/form/7a979894-93d7-4aa2-ba3b-23ae63e359a9,tester
77,596c612f-83d9-42c7-ad90-6b3c25a3f768,community_04,Peter,Usman,male,2005-07-07,82350889774,08048475563,https://www.commcarehq.org/photos/farmer_77.jpg,7,livestock_farming,1,owned,2,rain-fed,---,maize rice groundnuts,1.2,0.9,1.2,---,---,---,10.2621642 7.26575 0.0 20.0,yes,d8cf52c6-783b-4f75-b039-1abead65e696,2026-04-15 00:02:00,2026-04-15,tester,2026-04-15 00:02:16,https://www.commcarehq.org/form/596c612f-83d9-42c7-ad90-6b3c25a3f768,tester
637,f470fb87-80cf-4d3a-8156-7a16f4238aac,community_02,Ibrahim,Johnson,male,1967-07-02,78006926011,08053114272,https://www.commcarehq.org/photos/farmer_637.jpg,4,mixed_farming,23,owned,1,rain-fed,---,groundnuts maize rice,0.6,0.6,3.4,---,---,---,10.5619284 7.4760634 0.0 20.0,yes,89e5b425-72cc-498e-b39b-97c29b4eef3c,2026-04-24 00:03:00,2026-04-24,tester,2026-04-24 00:03:08,https://www.commcarehq.org/form/f470fb87-80cf-4d3a-8156-7a16f4238aac,tester
974,b3a30e47-ac13-43e6-beea-6fdea3528d38,community_02,Blessing,Mohammed,female,2000-01-05,45940531100,08005155922,https://www.commcarehq.org/photos/farmer_974.jpg,1,crop_farming,4,leased,1,rain-fed,---,maize,---,4.5,---,rabbits,---,30,10.4318288 7.5020036 0.0 20.0,yes,75954c94-89b9-4ff7-a490-02dd8bd39ff2,2026-04-03 00:05:00,2026-04-03,tester,2026-04-03 00:05:08,https://www.commcarehq.org/form/b3a30e47-ac13-43e6-beea-6fdea3528d38,tester
939,ea8650a3-a348-4316-b33c-69423fc3bf2c,community_04,Esther,Okafor,male,1970-07-18,92340524177,08069277861,https://www.commcarehq.org/photos/farmer_939.jpg,1,crop_farming,28,owned,3,rain-fed,---,maize rice,---,2.1,2.9,goats,19,---,10.4891346 7.3571595 0.0 20.0,yes,f8eb3e8f-27e4-43ce-9372-8a582c60e322,2026-02-03 00:07:00,2026-02-03,tester,2026-02-03 00:07:12,https://www.commcarehq.org/form/ea8650a3-a348-4316-b33c-69423fc3bf2c,tester
900,f76e8499-fb2b-4b1b-8b89-932e462d741b,community_06,Daniel,Mohammed,female,1974-01-12,76457579618,08042723723,https://www.commcarehq.org/photos/farmer_900.jpg,9,crop_farming,33,leased,2,rain-fed,---,rice maize groundnuts,2.5,5.3,2.2,---,---,---,10.5262299 7.4249888 0.0 20.0,yes,280c9d1e-4c17-41bc-abf9-8cef10db8020,2026-03-16 00:07:00,2026-03-16,tester,2026-03-16 00:07:17,https://www.commcarehq.org/form/f76e8499-fb2b-4b1b-8b89-932e462d741b,tester
281,2ed150a5-be70-4dda-9d09-9f48f83b1526,community_04,Ahmed,Ahmed,male,1975-09-06,,08038272076,https://www.commcarehq.org/photos/farmer_281.jpg,6,mixed_farming,7,owned,3,rain-fed,---,maize rice groundnuts,0.9,2.8,3.1,rabbits,---,2,10.3122801 7.4730395 0.0 20.0,yes,5bd0ed84-d721-45a8-be95-aaf5749f7104,2026-03-05 00:08:00,2026-03-05,tester,2026-03-05 00:08:14,https://www.commcarehq.org/form/2ed150a5-be70-4dda-9d09-9f48f83b1526,tester
884,e361edc4-b718-4ed2-87f9-7e8f89e941f9,community_05,Naomi,Abdullahi,male,1996-07-29,,08077492493,https://www.commcarehq.org/photos/farmer_884.jpg,4,crop_farming,12,family_land,3,rain-fed,---,maize,---,6.5,---,goats,25,---,10.483831 7.2935734 0.0 20.0,yes,6ecb8d81-cb3e-4f78-ab0e-96205c585f73,2026-06-29 00:03:00,2026-06-29,tester,2026-06-29 00:03:12,https://www.commcarehq.org/form/e361edc4-b718-4ed2-87f9-7e8f89e941f9,tester
