number,formid,form.section_1_farmer_identification.community,form.section_1_farmer_identification.first_name,form.section_1_farmer_identification.last_name,form.section_1_farmer_identification.gender,form.section_1_farmer_identification.date_of_birth,form.section_1_farmer_identification.national_id,form.section_1_farmer_identification.phone_number,form.section_1_farmer_identification.farmer_photograph,form.section_2_household_information.household_size,form.section_2_household_information.primary_occupation,form.section_2_household_information.farming_experience_years,form.section_3_farm_information.farm_ownership,form.section_3_farm_information.number_of_farm_plots,form.section_3_farm_information.primary_or_main_irrigation_source.choice,form.section_3_farm_information.primary_or_main_irrigation_source.specify_other,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.choice,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_groundnuts_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_maize_hectares,form.section_4_crops_cultivated.crops_cultivated_and_areas_hectares.area_under_rice_hectares,form.section_5_livestock.livestock_and_number_kept_integer.choice,form.section_5_livestock.livestock_and_number_kept_integer.number_of_goats,form.section_5_livestock.livestock_and_number_kept_integer.number_of_rabbits,form.section_6_farm_location.farm_gps_location,form.section_7_consent.farmer_accepts_or_decline_to_participate_in_the_programme.choice,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user
812,4c56f190-9f3b-490b-b6f4-06aa64957fc8,community_06,JOSEPH,JOHNSON,male,1990-01-07,,+2348005119243,https://www.commcarehq.org/photos/farmer_812.jpg,3,crop_farming,5,owned,2,rain-fed,---,groundnuts,1.0,---,---,---,---,---,10.5808141 7.3022757 0.0 20.0,yes,0f6f8073-1980-4d29-ac49-b89edeeadf03,2026-04-06 00:05:00,2026-04-06,tester,2026-04-06 00:05:12,https://www.commcarehq.org/form/4c56f190-9f3b-490b-b6f4-06aa64957fc8,tester
813,bd4a0493-4ddf-49ea-8765-3525266697e6,community_02,Hauwa,Philip,female,2001-02-25,,08003343623,https://www.commcarehq.org/photos/farmer_813.jpg,6,mixed_farming,2,owned,3,other,Rainwater Harvesting,maize groundnuts rice,2.3,5.1,2.6,goats,6,---,10.2922193 7.5971638 0.0 20.0,yes,4d6b96f4-0458-4769-8295-b22e9208f0d4,2026-05-17 00:04:00,2026-05-17,tester,2026-05-17 00:04:17,https://www.commcarehq.org/form/bd4a0493-4ddf-49ea-8765-3525266697e6,tester
814,c160c871-6ee6-4a8c-aaa7-b5f29c9876b5,community_01,Emmanuel,Yakubu,male,2004-10-25,,08017208787,https://www.commcarehq.org/photos/farmer_814.jpg,11,crop_farming,2,owned,1,rain-fed,---,groundnuts rice,1.1,---,3.2,---,---,---,10.4149625 7.5242791 0.0 20.0,yes,ee0e421a-2e02-45eb-856f-457cde1f7837,2026-03-13 00:04:00,2026-03-13,tester,2026-03-13 00:04:17,https://www.commcarehq.org/form/c160c871-6ee6-4a8c-aaa7-b5f29c9876b5,tester
815,815060dc-dcb0-44d8-bee0-dfa05af160dd,community_05,Fatima,Peter,male,1977-08-27,,+2348022157676,https://www.commcarehq.org/photos/farmer_815.jpg,3,mixed_farming,18,owned,3,rain-fed,---,maize rice groundnuts,2.3,4.6,0.8,---,---,---,10.5166201 7.385427 0.0 20.0,yes,5ba2c3c9-07f4-4b66-aba7-49d756b80778,2026-04-22 00:04:00,2026-04-22,tester,2026-04-22 00:04:05,https://www.commcarehq.org/form/815060dc-dcb0-44d8-bee0-dfa05af160dd,tester
816,fa13de6a-6bd8-48fc-8743-2c3a57149414,community_02,Yusuf,Peter,female,1986-12-04,93161989497,08027192806,https://www.commcarehq.org/photos/farmer_816.jpg,7,livestock_farming,22,owned,1,rain-fed,---,groundnuts rice,0.9,---,2.6,goats,20,---,10.3682424 7.3381781 0.0 20.0,yes,78fe2499-df74-48d5-9b53-6a05f2754e37,2026-01-21 00:07:00,2026-01-21,tester,2026-01-21 00:07:05,https://www.commcarehq.org/form/fa13de6a-6bd8-48fc-8743-2c3a57149414,tester
817,269b2d1f-f612-4aac-9d7d-a39d3466319c,community_01,Amina,David,male,1967-12-21,17590981660,08044944885,https://www.commcarehq.org/photos/farmer_817.jpg,7,mixed_farming,40,owned,6,rain-fed,---,groundnuts maize,1.5,1.4,---,goats,20,---,8.2013674 7.2142194 0.0 20.0,yes,74a8946b-845f-485c-99d0-fea38946b163,2026-05-27 00:07:00,2026-05-27,tester,2026-05-27 00:07:18,https://www.commcarehq.org/form/269b2d1f-f612-4aac-9d7d-a39d3466319c,tester
818,855b6dc4-3690-4702-b430-33d369895401,community_02,Hauwa,Mohammed,female,1957-07-15,59662200906,08037446300,https://www.commcarehq.org/photos/farmer_818.jpg,9,crop_farming,10,family_land,2,rain-fed,---,groundnuts rice,1.4,---,1.9,---,---,---,10.4817908 7.274355 0.0 20.0,yes,428fbac8-ed58-4a7d-aaef-4fdedd74616d,2026-02-22 00:04:00,2026-02-22,tester,2026-02-22 00:04:19,https://www.commcarehq.org/form/855b6dc4-3690-4702-b430-33d369895401,tester
819,a82a8188-40f7-438a-a2a7-1ea2053834ed,community_02,John,Eze,female,1990-07-08,,08050054777,https://www.commcarehq.org/photos/farmer_819.jpg,4,crop_farming,10,leased,2,rain-fed,---,rice groundnuts maize,1.8,4.2,2.7,goats,17,---,10.5179838 7.5147568 0.0 20.0,yes,ce2d275b-c2d1-442c-82f8-7b283268d0e1,2026-01-06 00:06:00,2026-01-06,tester,2026-01-06 00:06:11,https://www.commcarehq.org/form/a82a8188-40f7-438a-a2a7-1ea2053834ed,tester
820,9accb6fb-d14b-40dd-8b4c-128255909a60,community_04,Elizabeth,Usman,male,1954-08-27,,08012787498,https://www.commcarehq.org/photos/farmer_820.jpg,5,mixed_farming,15,owned,3,borehole,---,maize groundnuts rice,2.1,2.8,1.7,---,---,---,10.3770008 7.519539 0.0 20.0,yes,83976dd5-dc58-4564-b748-84bc1f3d8441,2026-04-26 00:05:00,2026-04-26,tester,2026-04-26 00:05:07,https://www.commcarehq.org/form/9accb6fb-d14b-40dd-8b4c-128255909a60,tester
821,18d60464-e7d7-4efe-9081-d786390e4ca0,community_04,Elizabeth,Lawal,male,1989-02-20,58378610317,08008565370,https://www.commcarehq.org/photos/farmer_821.jpg,2,mixed_farming,6,owned,1,river_stream,---,maize rice,---,4.1,1.1,goats,5,---,10.3555504 7.5290178 0.0 20.0,yes,55a2021b-f08d-416d-a4a0-c8a748708884,2026-01-17 00:02:00,2026-01-17,tester,2026-01-17 00:02:06,https://www.commcarehq.org/form/18d60464-e7d7-4efe-9081-d786390e4ca0,tester
822,39adf400-c69b-4e93-b642-5dd97e02eb57,community_02,Deborah,Ahmed,male,1990-07-10,,08050422491,https://www.commcarehq.org/photos/farmer_822.jpg,8,crop_farming,4,family_land,1,rain-fed,---,rice maize groundnuts,2.9,3.8,1.9,---,---,---,10.228052 7.4252116 0.0 20.0,yes,1f93b0d2-c87b-4b91-b095-e8587c6e8ffb,2026-01-11 00:08:00,2026-01-11,tester,2026-01-11 00:08:14,https://www.commcarehq.org/form/39adf400-c69b-4e93-b642-5dd97e02eb57,tester
823,6015612e-e8f5-400d-860e-f2c424876563,community_01,Esther,Eze,male,1993-10-04,11722680005,08012377057,https://www.commcarehq.org/photos/farmer_823.jpg,6,crop_farming,15,leased,5,river_stream,---,groundnuts rice,2.8,---,2.5,goats,22,---,10.439095 7.4430342 0.0 20.0,yes,75cc7c3e-894f-4f4d-bd70-008a239a5285,2026-01-30 00:03:00,2026-01-30,tester,2026-01-30 00:03:17,https://www.commcarehq.org/form/6015612e-e8f5-400d-860e-f2c424876563,tester
824,3434e513-464e-4538-868d-7e3993bbea2a,community_05,SULEIMAN,samuel,male,1994-09-18,90790737428,08029445744,https://www.commcarehq.org/photos/farmer_824.jpg,2,crop_farming,14,owned,1,dam_reservoir,---,rice maize groundnuts,1.7,6.0,0.9,goats,6,---,10.2880013 7.5251122 0.0 20.0,yes,b4a873a4-fd4c-450e-9082-6237b6a8f957,2026-02-19 00:04:00,2026-02-19,tester,2026-02-19 00:04:16,https://www.commcarehq.org/form/3434e513-464e-4538-868d-7e3993bbea2a,tester
825,7307f1d1-cf0d-4e20-a543-31d87bf99710,community_01,Sarah,Musa,female,1958-06-27,,08098469435,https://www.commcarehq.org/photos/farmer_825.jpg,6,mixed_farming,25,owned,1,irrigation_scheme,---,maize,---,5.2,---,---,---,---,10.4598666 7.56674 0.0 20.0,yes,da397c97-4688-4cee-9ddf-4fc38096f9d7,2026-06-01 00:08:00,2026-06-01,tester,2026-06-01 00:08:16,https://www.commcarehq.org/form/7307f1d1-cf0d-4e20-a543-31d87bf99710,tester
826,a2c2c3cf-3913-4445-86d4-122a234b917f,community_07,David,Johnson,male,2007-05-07,21352544027,08058616626,https://www.commcarehq.org/photos/farmer_826.jpg,7,crop_farming,1,owned,3,rain-fed,---,groundnuts rice maize,2.5,1.8,3.3,---,---,---,10.3721899 7.4632422 0.0 20.0,yes,62e5fd9b-14d1-4476-85a6-778fc1dfa7a8,2026-06-04 00:08:00,2026-06-04,tester,2026-06-04 00:08:08,https://www.commcarehq.org/form/a2c2c3cf-3913-4445-86d4-122a234b917f,tester
827,f9b15a60-deba-40d6-bb94-7dd90629bf22,community_06,Naomi,Okafor,female,1976-12-18,,08002010787,https://www.commcarehq.org/photos/farmer_827.jpg,3,crop_farming,7,leased,3,rain-fed,---,maize groundnuts rice,2.2,3.5,0.9,goats,19,---,10.3092701 7.4255692 0.0 20.0,yes,817cf538-4658-41fa-89a3-ee8dc8ba9536,2026-05-25 00:04:00,2026-05-25,tester,2026-05-25 00:04:05,https://www.commcarehq.org/form/f9b15a60-deba-40d6-bb94-7dd90629bf22,tester
828,ab6f0725-cb9e-40c7-b3a9-0d827f16f623,community_06,Amina,Okafor,female,1970-11-01,30734795476,08064345669,https://www.commcarehq.org/photos/farmer_828.jpg,11,crop_farming,18,owned,1,borehole,---,rice maize,---,3.2,3.5,---,---,---,10.2716566 7.5391888 0.0 20.0,yes,e81e5e9d-7d28-4260-b0cb-7a2cde0bb19f,2026-06-10 00:06:00,2026-06-10,tester,2026-06-10 00:06:14,https://www.commcarehq.org/form/ab6f0725-cb9e-40c7-b3a9-0d827f16f623,tester
829,d3f2f677-e7ee-42d4-ba51-5b5e8c343995,community_03,Emmanuel,David,female,1971-04-07,75651543288,08019442783,https://www.commcarehq.org/photos/farmer_829.jpg,2,mixed_farming,25,owned,2,borehole,---,maize rice groundnuts,2.4,2.4,2.3,goats,14,---,10.4377984 7.4525306 0.0 20.0,yes,51355fc5-7efa-4353-8caa-b7f20b8eb21e,2026-04-16 00:05:00,2026-04-16,tester,2026-04-16 00:05:06,https://www.commcarehq.org/form/d3f2f677-e7ee-42d4-ba51-5b5e8c343995,tester
830,d198860f-72d5-49b9-917f-4fda4d20d80e,community_01,Daniel,David,male,1978-07-28,19269128201,08088410932,https://www.commcarehq.org/photos/farmer_830.jpg,4,mixed_farming,27,owned,3,river_stream,---,maize rice groundnuts,1.6,1.1,3.8,goats rabbits,6,25,10.5632771 7.5588376 0.0 20.0,yes,f7a60dbb-b205-42f3-9c04-aecddbea7f98,2026-01-23 00:03:00,2026-01-23,tester,2026-01-23 00:03:08,https://www.commcarehq.org/form/d198860f-72d5-49b9-917f-4fda4d20d80e,tester
831,54f9a7b5-aadc-4992-8283-f5e9fc941a03,community_04,Daniel,Philip,male,1987-03-16,40706497825,+2348017700182,https://www.commcarehq.org/photos/farmer_831.jpg,5,crop_farming,9,leased,3,rain-fed,---,rice,---,---,3.7,---,---,---,10.4778667 7.5201435 0.0 20.0,yes,89e276eb-1673-4c0f-afa9-c6aac22b01e9,2026-06-12 00:05:00,2026-06-12,tester,2026-06-12 00:05:20,https://www.commcarehq.org/form/54f9a7b5-aadc-4992-8283-f5e9fc941a03,tester
832,36b849c7-d129-4778-bfe1-cd5e12557efa,community_04,Mercy,Peter,female,1994-05-21,,+2348045226567,https://www.commcarehq.org/photos/farmer_832.jpg,3,livestock_farming,13,family_land,5,rain-fed,---,maize rice,---,3.6,2.7,---,---,---,10.4717131 7.3446488 0.0 20.0,yes,530fb3b9-ada4-45e6-b036-03c17770d8d6,2026-03-14 00:08:00,2026-03-14,tester,2026-03-14 00:08:16,https://www.commcarehq.org/form/36b849c7-d129-4778-bfe1-cd5e12557efa,tester
833,9616baef-f94f-407d-a17c-12e3f0d19a8d,community_06,David,Daniel,female,1987-10-12,78685720604,08081371330,https://www.commcarehq.org/photos/farmer_833.jpg,6,mixed_farming,18,owned,1,rain-fed,---,groundnuts rice,1.8,---,2.2,goats,10,---,10.389126 7.3518764 0.0 20.0,yes,a85f39ab-9c09-4ea3-a887-2f3f40cb4082,2026-01-12 00:06:00,2026-01-12,tester,2026-01-12 00:06:09,https://www.commcarehq.org/form/9616baef-f94f-407d-a17c-12e3f0d19a8d,tester
834,f4038376-a1d3-4eea-a07c-712fe9ba2da8,community_04,Ruth,Ahmed,male,1977-11-27,30036565675,08004268733,https://www.commcarehq.org/photos/farmer_834.jpg,1,crop_farming,21,owned,2,dam_reservoir,---,maize groundnuts,0.5,5.4,---,goats rabbits,14,20,10.3421888 7.4363524 0.0 20.0,yes,6aec1fe3-9bee-4806-9de0-39844c4a0613,2026-04-08 00:04:00,2026-04-08,tester,2026-04-08 00:04:16,https://www.commcarehq.org/form/f4038376-a1d3-4eea-a07c-712fe9ba2da8,tester
835,2797d70d-a325-4fe6-b122-538dd34d82bb,community_05,musa,Mohammed,female,1986-09-01,,08001828879,https://www.commcarehq.org/photos/farmer_835.jpg,4,crop_farming,3,owned,1,borehole,---,groundnuts maize,1.3,4.1,---,goats,24,---,10.3423779 7.4206194 0.0 20.0,yes,4c8b23bd-0cfa-4f42-926f-3865361cac56,2026-01-18 00:07:00,2026-01-18,tester,2026-01-18 00:07:07,https://www.commcarehq.org/form/2797d70d-a325-4fe6-b122-538dd34d82bb,tester
836,75b583b5-3e87-40a7-b152-9f99fb1491e8,community_06,Ruth,Yakubu,male,1962-05-19,29717178811,08042492195,https://www.commcarehq.org/photos/farmer_836.jpg,3,crop_farming,11,owned,3,rain-fed,---,groundnuts maize,1.6,4.6,---,---,---,---,10.5513514 7.5511559 0.0 20.0,yes,5ffdd98c-6b37-4976-bdb7-bf6b42dca955,2026-04-12 00:06:00,2026-04-12,tester,2026-04-12 00:06:19,https://www.commcarehq.org/form/75b583b5-3e87-40a7-b152-9f99fb1491e8,tester
837,a4a9f865-acb7-44bf-b777-2002c200ea3e,community_02,Ruth,balogun,female,1989-07-01,67488119786,08089306491,https://www.commcarehq.org/photos/farmer_837.jpg,7,livestock_farming,18,owned,3,rain-fed,---,maize groundnuts rice,1.9,2.1,2.0,goats,24,---,10.4394787 7.2790245 0.0 20.0,no,86d5e20f-1919-4537-8b18-be69b6d8a443,2026-03-18 00:07:00,2026-03-18,tester,2026-03-18 00:07:16,https://www.commcarehq.org/form/a4a9f865-acb7-44bf-b777-2002c200ea3e,tester
838,87a92baf-f82c-4ea7-9384-830d79c68cd4,community_05,Joy,Usman,female,1985-12-18,65691218903,08002321292,https://www.commcarehq.org/photos/farmer_838.jpg,5,mixed_farming,18,owned,3,other,Community Well,groundnuts rice,2.9,---,1.1,goats,14,---,10.387073 7.4728837 0.0 20.0,yes,bda6eb78-ee71-48f7-b040-462c86a12c3f,2026-01-05 00:04:00,2026-01-05,tester,2026-01-05 00:04:12,https://www.commcarehq.org/form/87a92baf-f82c-4ea7-9384-830d79c68cd4,tester
839,5296253f-3557-42a4-a385-d33c01a20eef,community_06,James,Ojo,female,1996-12-10,,08059788752,https://www.commcarehq.org/photos/farmer_839.jpg,3,mixed_farming,2,owned,6,rain-fed,---,maize groundnuts rice,1.5,3.1,2.2,---,---,---,10.344352 7.4235998 0.0 20.0,yes,95b6277f-d0e4-4bdb-ac25-c8f8aaa39928,2026-03-21 00:02:00,2026-03-21,tester,2026-03-21 00:02:20,https://www.commcarehq.org/form/5296253f-3557-42a4-a385-d33c01a20eef,tester
840,38bbea7f-cdab-4a64-b2e8-d41905a35fd1,community_02,Hauwa,Bello,female,1988-06-28,,08067178160,https://www.commcarehq.org/photos/farmer_840.jpg,6,livestock_farming,2,owned,1,rain-fed,---,rice groundnuts,1.3,---,1.1,goats,10,---,10.2625135 7.2298343 0.0 20.0,yes,50b13178-3735-49a5-863d-89acf8a69ebf,2026-06-04 00:02:00,2026-06-04,tester,2026-06-04 00:02:07,https://www.commcarehq.org/form/38bbea7f-cdab-4a64-b2e8-d41905a35fd1,tester
841,feba4419-bbb0-47d7-b7b6-1b3259417cf5,community_01,Suleiman,Yakubu,female,2002-03-01,,08070896509,https://www.commcarehq.org/photos/farmer_841.jpg,6,crop_farming,4,family_land,3,borehole,---,maize groundnuts,2.9,4.0,---,goats,3,---,10.5046702 7.3832277 0.0 20.0,yes,aed703d5-8e84-4edd-82da-2361eb1f3593,2026-02-27 00:07:00,2026-02-27,tester,2026-02-27 00:07:10,https://www.commcarehq.org/form/feba4419-bbb0-47d7-b7b6-1b3259417cf5,tester
842,041515e2-2d6d-4265-b56a-b502e6a38f09,community_01,Esther,Abdullahi,male,1984-02-26,,08064673941,https://www.commcarehq.org/photos/farmer_842.jpg,6,mixed_farming,10,family_land,1,rain-fed,---,groundnuts rice,2.3,---,3.5,goats,20,---,10.3361327 7.4033544 0.0 20.0,yes,2b2538e6-8eca-4eac-99e2-50392cbe82b7,2026-06-14 00:07:00,2026-06-14,tester,2026-06-14 00:07:18,https://www.commcarehq.org/form/041515e2-2d6d-4265-b56a-b502e6a38f09,tester
843,2a4b61b7-f45a-44ec-a02d-8d18d23edf25,community_05,Grace,Philip,female,1986-11-11,80208837824,08039888226,https://www.commcarehq.org/photos/farmer_843.jpg,4,crop_farming,16,owned,2,rain-fed,---,rice maize,---,5.8,3.2,goats,14,---,10.5193985 7.4941408 0.0 20.0,yes,5c64b113-df07-4565-a216-a1e1893c7ad7,2026-06-17 00:07:00,2026-06-17,tester,2026-06-17 00:07:17,https://www.commcarehq.org/form/2a4b61b7-f45a-44ec-a02d-8d18d23edf25,tester
844,117225f8-86a2-4f82-ab30-081de90b5eaa,community_03,James,Haruna,female,1989-05-31,99515533545,08082898671,https://www.commcarehq.org/photos/farmer_844.jpg,3,crop_farming,1,owned,2,borehole,---,maize rice groundnuts,2.1,2.1,3.6,goats,13,---,10.5467598 7.2130153 0.0 20.0,yes,eb8d3810-0b66-4329-bb3a-0c1430544aa8,2026-05-15 00:02:00,2026-05-15,tester,2026-05-15 00:02:16,https://www.commcarehq.org/form/117225f8-86a2-4f82-ab30-081de90b5eaa,tester
845,251a361a-80f6-4c63-b156-3835fad10bde,community_02,John,Daniel,female,1989-09-16,94703693908,08014395627,https://www.commcarehq.org/photos/farmer_845.jpg,6,livestock_farming,9,owned,1,rain-fed,---,rice,---,---,1.4,goats rabbits,5,11,10.3630445 7.4066101 0.0 20.0,yes,235ad3e4-a0a3-43d0-bbda-bebc6a8705dd,2026-04-26 00:07:00,2026-04-26,tester,2026-04-26 00:07:18,https://www.commcarehq.org/form/251a361a-80f6-4c63-b156-3835fad10bde,tester
846,403fff2a-fedb-4768-acc7-9632201a1f65,community_02,Naomi,Ahmed,female,1980-02-27,,08099340281,https://www.commcarehq.org/photos/farmer_846.jpg,6,mixed_farming,9,owned,4,borehole,---,maize groundnuts rice,2.7,0.6,2.7,goats,17,---,10.24407 7.549541 0.0 20.0,yes,b3c2054b-90d5-409a-ab77-3b96558c7011,2026-04-11 00:04:00,2026-04-11,tester,2026-04-11 00:04:13,https://www.commcarehq.org/form/403fff2a-fedb-4768-acc7-9632201a1f65,tester
847,d25d1eba-f5a9-4cc7-96cf-0e6b9af98f0d,community_04,Samuel,Ibrahim,female,1978-04-04,,08080028462,https://www.commcarehq.org/photos/farmer_847.jpg,6,crop_farming,26,leased,3,rain-fed,---,maize,---,0.7,---,rabbits,---,27,10.544287 7.3881485 0.0 20.0,yes,bf297a57-bac9-4696-95d3-cde42c63c600,2026-05-01 00:02:00,2026-05-01,tester,2026-05-01 00:02:20,https://www.commcarehq.org/form/d25d1eba-f5a9-4cc7-96cf-0e6b9af98f0d,tester
848,8beea49d-9e78-4da3-830a-d9c111649284,community_01,Deborah,Philip,female,1985-04-21,64626741768,08098514255,https://www.commcarehq.org/photos/farmer_848.jpg,5,mixed_farming,7,leased,1,dam_reservoir,---,groundnuts maize,2.8,3.5,---,---,---,---,8.8902952 9.4208027 0.0 20.0,yes,e29b35be-b664-48dd-8580-0c1d738e97ff,2026-04-14 00:08:00,2026-04-14,tester,2026-04-14 00:08:16,https://www.commcarehq.org/form/8beea49d-9e78-4da3-830a-d9c111649284,tester
849,aea49ecf-37ac-4dbc-91f6-e55bda103756,community_01,Amina,Haruna,male,2007-11-16,86284425270,08063529825,https://www.commcarehq.org/photos/farmer_849.jpg,5,livestock_farming,1,family_land,1,river_stream,---,groundnuts maize rice,1.8,4.2,1.2,---,---,---,10.5276671 7.2979433 0.0 20.0,yes,06d087f8-ec24-4e3b-8b84-94d0bc7dcda0,2026-04-10 00:08:00,2026-04-10,tester,2026-04-10 00:08:13,https://www.commcarehq.org/form/aea49ecf-37ac-4dbc-91f6-e55bda103756,tester
850,545abd29-ba32-4383-9f18-30993fb301c4,community_02,Fatima,Usman,male,1976-10-29,,08099856995,https://www.commcarehq.org/photos/farmer_850.jpg,3,mixed_farming,30,family_land,2,river_stream,---,groundnuts maize,2.0,5.2,---,goats rabbits,13,4,10.5595732 7.4428207 0.0 20.0,yes,be336774-3eda-42f9-bec0-8b316d547bb7,2026-06-09 00:05:00,2026-06-09,tester,2026-06-09 00:05:17,https://www.commcarehq.org/form/545abd29-ba32-4383-9f18-30993fb301c4,tester
851,c00fb14c-a5e6-4424-af32-51509cb0cbe6,community_02,Amina,Eze,female,2005-01-04,,08032024613,https://www.commcarehq.org/photos/farmer_851.jpg,3,crop_farming,1,owned,1,rain-fed,---,groundnuts rice,1.9,---,3.7,goats rabbits,11,7,10.4657205 7.41268 0.0 20.0,yes,48edf4e2-7ce1-4af1-879e-dbf73a956ebe,2026-06-27 00:08:00,2026-06-27,tester,2026-06-27 00:08:17,https://www.commcarehq.org/form/c00fb14c-a5e6-4424-af32-51509cb0cbe6,tester
852,85f537a9-4dae-42ae-8a04-8a7df6a92043,community_07,Sarah,Abdullahi,female,1994-07-20,18451222568,08093572548,https://www.commcarehq.org/photos/farmer_852.jpg,7,mixed_farming,12,owned,3,borehole,---,rice,---,---,3.4,goats,4,---,10.3944078 7.5438251 0.0 20.0,yes,2854d288-aef6-4237-a876-3899e6a3dc25,2026-05-12 00:08:00,2026-05-12,tester,2026-05-12 00:08:09,https://www.commcarehq.org/form/85f537a9-4dae-42ae-8a04-8a7df6a92043,tester
853,6cce9c1a-1d80-4b11-8774-a018afa3f3a1,community_03,James,Tanko,male,1994-10-24,60984795368,08034455733,https://www.commcarehq.org/photos/farmer_853.jpg,3,crop_farming,7,family_land,3,rain-fed,---,rice maize groundnuts,0.8,5.3,0.6,---,---,---,10.4217626 7.4340814 0.0 20.0,yes,889a2cbd-5122-424b-b278-1350df389448,2026-03-25 00:07:00,2026-03-25,tester,2026-03-25 00:07:05,https://www.commcarehq.org/form/6cce9c1a-1d80-4b11-8774-a018afa3f3a1,tester
854,e406da8b-6778-4f2a-84ac-0a609ded3e4f,community_04,Sarah,Ojo,male,1992-06-18,11427802517,08048537679,https://www.commcarehq.org/photos/farmer_854.jpg,5,crop_farming,2,owned,4,rain-fed,---,maize rice,---,5.1,2.1,---,---,---,10.3488416 7.5495519 0.0 20.0,yes,afd632a0-806d-43f0-8245-0bc3f8da6963,2026-01-31 00:03:00,2026-01-31,tester,2026-01-31 00:03:11,https://www.commcarehq.org/form/e406da8b-6778-4f2a-84ac-0a609ded3e4f,tester
855,7aa794b8-2b94-4f07-860a-4d8537fb9870,community_04,Sarah,Tanko,male,1982-11-07,16939357002,08000233953,https://www.commcarehq.org/photos/farmer_855.jpg,8,crop_farming,24,family_land,1,rain-fed,---,rice maize groundnuts,2.1,3.4,1.0,goats,9,---,10.2119489 7.2675024 0.0 20.0,yes,7cc9b0e1-73a1-4068-a2b8-eb07a29c2314,2026-04-25 00:04:00,2026-04-25,tester,2026-04-25 00:04:05,https://www.commcarehq.org/form/7aa794b8-2b94-4f07-860a-4d8537fb9870,tester
856,708429e3-9fa0-48b7-a4a3-de6ef1a714c9,community_03,Mary,Abdullahi,male,1973-11-05,63612682895,08038989621,https://www.commcarehq.org/photos/farmer_856.jpg,11,livestock_farming,22,owned,2,rain-fed,---,maize rice,---,5.3,3.9,goats,19,---,10.4654248 7.2814149 0.0 20.0,yes,0b7391f1-edcc-46c7-a724-12aed075ba78,2026-06-18 00:05:00,2026-06-18,tester,2026-06-18 00:05:18,https://www.commcarehq.org/form/708429e3-9fa0-48b7-a4a3-de6ef1a714c9,tester
857,320a798f-0798-40a5-a337-d94f96223e85,community_03,Grace,Sani,female,1986-02-07,,08070570243,https://www.commcarehq.org/photos/farmer_857.jpg,5,mixed_farming,3,family_land,3,rain-fed,---,rice maize,---,5.8,3.2,---,---,---,10.5481362 7.4672919 0.0 20.0,yes,06fab29f-f400-4713-a773-dec6dcff7899,2026-05-15 00:06:00,2026-05-15,tester,2026-05-15 00:06:16,https://www.commcarehq.org/form/320a798f-0798-40a5-a337-d94f96223e85,tester
858,984d705c-50d6-4dae-9044-f7a154a4c956,community_05,Amina,Bello,male,1988-04-01,23283623601,08032040616,https://www.commcarehq.org/photos/farmer_858.jpg,4,crop_farming,16,owned,1,borehole,---,rice,---,---,2.5,goats,7,---,10.5977132 7.2251136 0.0 20.0,yes,16844bc3-bf53-4721-8e71-70afc3125402,2026-02-24 00:06:00,2026-02-24,tester,2026-02-24 00:06:14,https://www.commcarehq.org/form/984d705c-50d6-4dae-9044-f7a154a4c956,tester
859,938c77c6-c9f1-433c-a2cd-f5299e22522b,community_02,Samuel,Yakubu,male,1968-12-06,83048383467,8025027422,https://www.commcarehq.org/photos/farmer_859.jpg,8,mixed_farming,17,owned,6,borehole,---,rice maize,---,2.9,2.0,---,---,---,10.2371697 7.4772226 0.0 20.0,yes,46608104-350b-4df7-892f-e01361cf03de,2026-03-19 00:04:00,2026-03-19,tester,2026-03-19 00:04:10,https://www.commcarehq.org/form/938c77c6-c9f1-433c-a2cd-f5299e22522b,tester
860,396087dd-2051-4122-bc6d-608638998691,community_02,Esther,Ali,female,1991-12-26,,08027630384,https://www.commcarehq.org/photos/farmer_860.jpg,10,mixed_farming,1,family_land,3,rain-fed,---,maize rice groundnuts,2.2,5.3,0.7,---,---,---,10.4151098 7.5359129 0.0 20.0,yes,c3e6e53a-afc5-4434-8d33-14bdf94278c7,2026-02-07 00:03:00,2026-02-07,tester,2026-02-07 00:03:09,https://www.commcarehq.org/form/396087dd-2051-4122-bc6d-608638998691,tester
861,4f0a3f6b-ee0b-4d45-af60-f43d78874d5b,community_02,Mercy,Ibrahim,male,1958-11-21,15453927371,08096054385,https://www.commcarehq.org/photos/farmer_861.jpg,5,livestock_farming,22,owned,2,irrigation_scheme,---,rice maize,---,4.5,2.8,---,---,---,10.348736 7.5204567 0.0 20.0,yes,d8d2f083-0133-401b-be16-dc21b8c112d1,2026-05-24 00:07:00,2026-05-24,tester,2026-05-24 00:07:05,https://www.commcarehq.org/form/4f0a3f6b-ee0b-4d45-af60-f43d78874d5b,tester
